date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:53:57	479/479	---M--	200	added ('OK')	image/svg+xml	etag:%221df-60cea9ef2d5d8%22	https://www.aiseesoft.com/online-bg-remover/editor/img/close.691886a5.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/close.691886a5.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
23:53:57	483/483	---M--	200	added ('OK')	image/svg+xml	etag:%221e3-60cea9ef0a359%22	https://www.aiseesoft.com/online-bg-remover/editor/img/close_h.bb95ea31.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/close_h.bb95ea31.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
23:53:58	483/483	---M--	200	added ('OK')	image/svg+xml	etag:%221e3-60cea9ef02271%22	https://www.aiseesoft.com/online-bg-remover/editor/img/close-h.bb95ea31.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/close-h.bb95ea31.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
23:53:58	4500/4500	---M--	200	added ('OK')	image/svg+xml	etag:%221194-60cea9f3224c6%22	https://www.aiseesoft.com/online-bg-remover/editor/img/zhucepic.1ea8cbfb.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/zhucepic.1ea8cbfb.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
23:53:58	211/211	---M--	200	added ('OK')	image/svg+xml	etag:%22d3-60cea9eecde83%22	https://www.aiseesoft.com/online-bg-remover/editor/img/bg_remove.4af9b5ab.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/bg_remove.4af9b5ab.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
23:53:58	608/608	---M--	200	added ('OK')	image/svg+xml	etag:%22260-60cea9f2d69d8%22	https://www.aiseesoft.com/online-bg-remover/editor/img/picker.349c23fd.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/picker.349c23fd.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
23:53:59	1177/1177	---M--	200	added ('OK')	image/svg+xml	etag:%22499-60cea9f18c4b9%22	https://www.aiseesoft.com/online-bg-remover/editor/img/icon_ok.a3344456.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/icon_ok.a3344456.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
23:53:59	435/435	---M--	200	added ('OK')	image/svg+xml	etag:%221b3-60cea9ef6351f%22	https://www.aiseesoft.com/online-bg-remover/editor/img/closes.ff0cbcb3.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/closes.ff0cbcb3.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
23:53:59	492/492	---M--	200	added ('OK')	image/svg+xml	etag:%221ec-60cea9f2163bd%22	https://www.aiseesoft.com/online-bg-remover/editor/img/icon_tan.43be17ab.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/icon_tan.43be17ab.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
23:54:00	1216/1216	---M--	200	added ('OK')	image/svg+xml	etag:%224c0-60cea9f26ce73%22	https://www.aiseesoft.com/online-bg-remover/editor/img/icon_wen_h.b8e731f8.svg	C:/Users/Sanvi%20Sardana/Downloads/hooo/www.aiseesoft.com/online-bg-remover/editor/img/icon_wen_h.b8e731f8.svg	(from https://www.aiseesoft.com/online-bg-remover/editor/css/app.cd56ffee.css)
